filename,type,layout,sys,nProcs,nMaster,nCompute,nIO,fileCount,transport,ioGroupSize,bufferSize,dataSize,blocking,compression,ost,appWallT,sumProcWallT,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io120.is15.data2048.b,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,2,2048,b,n,n,56273.253,33763538.378,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io120.is15.data2048.nb,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,2,2048,nb,n,n,53476.9,32085479.463,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io120.is15.data256.b,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,2,256,b,n,n,31987.148,19191723.562,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io120.is15.data256.nb,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,2,256,nb,n,n,31262.829,18737712.689,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io120.is15.data4096.b,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,2,4096,b,n,n,127486.123,76491142.604,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io120.is15.data4096.nb,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,2,4096,nb,n,n,139635.546,83780668.846,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io120.is15.data512.b,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,2,512,b,n,n,31980.624,18369776.999,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io120.is15.data512.nb,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,2,512,nb,n,n,30902.449,18540716.611,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io120.is15.data8192.b,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,2,8192,b,n,n,392564.524,235537950.375,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io120.is15.data8192.nb,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,2,8192,nb,n,n,399434.877,239660185.511,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io240.is15.data1024.b,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,2,1024,b,n,n,35720.014,21431481.032,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io240.is15.data1024.nb,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,2,1024,nb,n,n,33916.272,20348963.217,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io240.is15.data128.b,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,2,128,b,n,n,33275.549,19964861.786,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io240.is15.data128.nb,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,2,128,nb,n,n,33694.513,20215996.82,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io240.is15.data2048.b,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,2,2048,b,n,n,47089.789,28253159.232,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io240.is15.data2048.nb,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,2,2048,nb,n,n,41114.623,24668125.487,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io240.is15.data256.b,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,2,256,b,n,n,33505.076,20095493.17,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io240.is15.data256.nb,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,2,256,nb,n,n,32999.843,19799454.532,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io240.is15.data4096.b,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,2,4096,b,n,n,115884.773,69518413.661,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io240.is15.data4096.nb,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,2,4096,nb,n,n,110986.013,66591066.032,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io240.is15.data512.b,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,2,512,b,n,n,33318.922,19982476.149,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io240.is15.data512.nb,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,2,512,nb,n,n,33345.699,20007035.741,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io240.is15.data8192.b,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,2,8192,b,n,n,368227.891,220903263.389,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io240.is15.data8192.nb,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,2,8192,nb,n,n,360185.487,216110380.923,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io30.is15.data1024.b,synth,separate,keeneland,600,1,569,30,6000,na-POSIX,15,2,1024,b,n,n,53962.229,31936971.74,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io30.is15.data1024.nb,synth,separate,keeneland,600,1,569,30,6000,na-POSIX,15,2,1024,nb,n,n,65820.141,39491622.201,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io30.is15.data128.b,synth,separate,keeneland,600,1,569,30,6000,na-POSIX,15,2,128,b,n,n,29206.4,17523241.527,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io30.is15.data128.nb,synth,separate,keeneland,600,1,569,30,6000,na-POSIX,15,2,128,nb,n,n,29453.055,17671402.968,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io30.is15.data2048.b,synth,separate,keeneland,600,1,569,30,6000,na-POSIX,15,2,2048,b,n,n,120208.229,72124255.446,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io30.is15.data2048.nb,synth,separate,keeneland,600,1,569,30,6000,na-POSIX,15,2,2048,nb,n,n,98308.744,58984163.928,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io30.is15.data256.b,synth,separate,keeneland,600,1,569,30,6000,na-POSIX,15,2,256,b,n,n,30583.708,18330650.963,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io30.is15.data256.nb,synth,separate,keeneland,600,1,569,30,6000,na-POSIX,15,2,256,nb,n,n,29240.041,17543454.288,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io30.is15.data4096.b,synth,separate,keeneland,600,1,569,30,6000,na-POSIX,15,2,4096,b,n,n,276971.689,165790818.263,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io30.is15.data4096.nb,synth,separate,keeneland,600,1,569,30,6000,na-POSIX,15,2,4096,nb,n,n,269502.351,161700959.554,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io30.is15.data512.b,synth,separate,keeneland,600,1,569,30,6000,na-POSIX,15,2,512,b,n,n,29303.954,17581103.188,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io30.is15.data512.nb,synth,separate,keeneland,600,1,569,30,6000,na-POSIX,15,2,512,nb,n,n,29402.9,17630597.77,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io30.is15.data8192.b,synth,separate,keeneland,600,1,569,30,6000,na-POSIX,15,2,8192,b,n,n,806154.628,483691872.018,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io30.is15.data8192.nb,synth,separate,keeneland,600,1,569,30,6000,na-POSIX,15,2,8192,nb,n,n,746636.161,447855717.56,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io360.is15.data1024.b,synth,separate,keeneland,600,1,239,360,6000,na-POSIX,15,2,1024,b,n,n,41965.262,25178540.334,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io360.is15.data1024.nb,synth,separate,keeneland,600,1,239,360,6000,na-POSIX,15,2,1024,nb,n,n,41938.382,25160961.405,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io360.is15.data128.b,synth,separate,keeneland,600,1,239,360,6000,na-POSIX,15,2,128,b,n,n,42181.474,25308335.61,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io360.is15.data128.nb,synth,separate,keeneland,600,1,239,360,6000,na-POSIX,15,2,128,nb,n,n,42833.955,25699950.134,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io360.is15.data2048.b,synth,separate,keeneland,600,1,239,360,6000,na-POSIX,15,2,2048,b,n,n,43358.058,26013935.828,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io360.is15.data2048.nb,synth,separate,keeneland,600,1,239,360,6000,na-POSIX,15,2,2048,nb,n,n,42738.82,25642448.074,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io360.is15.data256.b,synth,separate,keeneland,600,1,239,360,6000,na-POSIX,15,2,256,b,n,n,44341.628,26604219.706,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io360.is15.data256.nb,synth,separate,keeneland,600,1,239,360,6000,na-POSIX,15,2,256,nb,n,n,42617.841,25569865.694,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io360.is15.data4096.b,synth,separate,keeneland,600,1,239,360,6000,na-POSIX,15,2,4096,b,n,n,103337.513,62001237.65,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io360.is15.data4096.nb,synth,separate,keeneland,600,1,239,360,6000,na-POSIX,15,2,4096,nb,n,n,103679.677,62207430.502,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io360.is15.data512.b,synth,separate,keeneland,600,1,239,360,6000,na-POSIX,15,2,512,b,n,n,41718.264,25030357.378,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io360.is15.data512.nb,synth,separate,keeneland,600,1,239,360,6000,na-POSIX,15,2,512,nb,n,n,41830.196,25097169.814,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io360.is15.data8192.b,synth,separate,keeneland,600,1,239,360,6000,na-POSIX,15,2,8192,b,n,n,350311.399,210185979.664,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io360.is15.data8192.nb,synth,separate,keeneland,600,1,239,360,6000,na-POSIX,15,2,8192,nb,n,n,361060.879,216632659.772,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io480.is15.data1024.b,synth,separate,keeneland,600,1,119,480,6000,na-POSIX,15,2,1024,b,n,n,69945.671,41966883.833,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io480.is15.data1024.nb,synth,separate,keeneland,600,1,119,480,6000,na-POSIX,15,2,1024,nb,n,n,68971.826,41382704.986,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io480.is15.data128.b,synth,separate,keeneland,600,1,119,480,6000,na-POSIX,15,2,128,b,n,n,69106.016,41463178.606,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io480.is15.data128.nb,synth,separate,keeneland,600,1,119,480,6000,na-POSIX,15,2,128,nb,n,n,68420.679,41051940.967,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io480.is15.data2048.b,synth,separate,keeneland,600,1,119,480,6000,na-POSIX,15,2,2048,b,n,n,72040.914,43223752.953,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io480.is15.data2048.nb,synth,separate,keeneland,600,1,119,480,6000,na-POSIX,15,2,2048,nb,n,n,70228.376,42136275.674,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io480.is15.data256.b,synth,separate,keeneland,600,1,119,480,6000,na-POSIX,15,2,256,b,n,n,69247.508,41547874.418,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io480.is15.data256.nb,synth,separate,keeneland,600,1,119,480,6000,na-POSIX,15,2,256,nb,n,n,68998.486,41398451.672,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io480.is15.data4096.b,synth,separate,keeneland,600,1,119,480,6000,na-POSIX,15,2,4096,b,n,n,140870.68,83681905.208,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io480.is15.data4096.nb,synth,separate,keeneland,600,1,119,480,6000,na-POSIX,15,2,4096,nb,n,n,111364.084,66765096.387,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io480.is15.data512.b,synth,separate,keeneland,600,1,119,480,6000,na-POSIX,15,2,512,b,n,n,69245.02,41545674.903,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io480.is15.data512.nb,synth,separate,keeneland,600,1,119,480,6000,na-POSIX,15,2,512,nb,n,n,68393.971,41035147.113,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io480.is15.data8192.b,synth,separate,keeneland,600,1,119,480,6000,na-POSIX,15,2,8192,b,n,n,357429.389,214457000.105,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io480.is15.data8192.nb,synth,separate,keeneland,600,1,119,480,6000,na-POSIX,15,2,8192,nb,n,n,359489.401,215671332.523,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io60.is15.data1024.b,synth,separate,keeneland,600,1,539,60,6000,na-POSIX,15,2,1024,b,n,n,50252.395,30151092.053,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io60.is15.data1024.nb,synth,separate,keeneland,600,1,539,60,6000,na-POSIX,15,2,1024,nb,n,n,51052.607,30630985.949,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io60.is15.data128.b,synth,separate,keeneland,600,1,539,60,6000,na-POSIX,15,2,128,b,n,n,31019.06,18269015.437,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io60.is15.data128.nb,synth,separate,keeneland,600,1,539,60,6000,na-POSIX,15,2,128,nb,n,n,30343.011,18205208.317,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io60.is15.data2048.b,synth,separate,keeneland,600,1,539,60,6000,na-POSIX,15,2,2048,b,n,n,95150.613,57089434.106,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io60.is15.data2048.nb,synth,separate,keeneland,600,1,539,60,6000,na-POSIX,15,2,2048,nb,n,n,79353.189,47611137.848,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io60.is15.data256.b,synth,separate,keeneland,600,1,539,60,6000,na-POSIX,15,2,256,b,n,n,30288.17,18169261.395,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io60.is15.data256.nb,synth,separate,keeneland,600,1,539,60,6000,na-POSIX,15,2,256,nb,n,n,30242.286,18144358.071,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io60.is15.data4096.b,synth,separate,keeneland,600,1,539,60,6000,na-POSIX,15,2,4096,b,n,n,168547.28,101121065.859,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io60.is15.data4096.nb,synth,separate,keeneland,600,1,539,60,6000,na-POSIX,15,2,4096,nb,n,n,184301.319,110579925.006,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io60.is15.data512.b,synth,separate,keeneland,600,1,539,60,6000,na-POSIX,15,2,512,b,n,n,30801.765,18480472.381,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io60.is15.data512.nb,synth,separate,keeneland,600,1,539,60,6000,na-POSIX,15,2,512,nb,n,n,32025.999,19215009.213,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io60.is15.data8192.b,synth,separate,keeneland,600,1,539,60,6000,na-POSIX,15,2,8192,b,n,n,501426.54,300855215.737,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b2.io60.is15.data8192.nb,synth,separate,keeneland,600,1,539,60,6000,na-POSIX,15,2,8192,nb,n,n,471575.361,282944322.511,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io120.is15.data1024.b,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,4,1024,b,n,n,30798.366,18478327.909,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io120.is15.data1024.nb,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,4,1024,nb,n,n,31509.403,18905248.391,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io120.is15.data128.b,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,4,128,b,n,n,30641.852,18212524.495,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io120.is15.data128.nb,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,4,128,nb,n,n,30310.924,18185799.508,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io120.is15.data2048.b,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,4,2048,b,n,n,45021.712,27012674.644,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io120.is15.data2048.nb,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,4,2048,nb,n,n,51745.18,31046437.804,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io120.is15.data256.b,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,4,256,b,n,n,30681.821,18394233.669,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io120.is15.data256.nb,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,4,256,nb,n,n,30516.246,18279481.371,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io120.is15.data4096.b,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,4,4096,b,n,n,114919.613,68951233.539,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io120.is15.data4096.nb,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,4,4096,nb,n,n,117083.883,70090477.714,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io120.is15.data512.b,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,4,512,b,n,n,30953.899,18537227.744,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io120.is15.data512.nb,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,4,512,nb,n,n,30778.034,18466385.758,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io120.is15.data8192.b,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,4,8192,b,n,n,376305.786,225687581.708,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io120.is15.data8192.nb,synth,separate,keeneland,600,1,479,120,6000,na-POSIX,15,4,8192,nb,n,n,386010.268,231011872.377,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io240.is15.data1024.b,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,4,1024,b,n,n,33847.147,20164005.433,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io240.is15.data1024.nb,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,4,1024,nb,n,n,33853.338,20162965.871,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io240.is15.data128.b,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,4,128,b,n,n,34300.118,20579658.027,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io240.is15.data128.nb,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,4,128,nb,n,n,33107.278,19863957.214,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io240.is15.data2048.b,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,4,2048,b,n,n,36748.812,22048875.419,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io240.is15.data2048.nb,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,4,2048,nb,n,n,40180.426,24107824.047,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io240.is15.data256.b,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,4,256,b,n,n,33474.461,20084244.832,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io240.is15.data256.nb,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,4,256,nb,n,n,33043.954,19825745.128,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io240.is15.data4096.b,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,4,4096,b,n,n,102527.441,61515863.836,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io240.is15.data4096.nb,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,4,4096,nb,n,n,107188.709,64312739.28,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io240.is15.data512.b,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,4,512,b,n,n,32880.246,19727680.04,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io240.is15.data512.nb,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,4,512,nb,n,n,33043.496,19820887.616,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io240.is15.data8192.b,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,4,8192,b,n,n,356297.931,213778207.904,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io240.is15.data8192.nb,synth,separate,keeneland,600,1,359,240,6000,na-POSIX,15,4,8192,nb,n,n,358023.931,214813798.091,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io30.is15.data1024.b,synth,separate,keeneland,600,1,569,30,6000,na-POSIX,15,4,1024,b,n,n,30854.587,18512291.58,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io30.is15.data1024.nb,synth,separate,keeneland,600,1,569,30,6000,na-POSIX,15,4,1024,nb,n,n,34567.778,20740279.302,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io30.is15.data128.b,synth,separate,keeneland,600,1,569,30,6000,na-POSIX,15,4,128,b,n,n,29838.268,17902497.798,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io30.is15.data128.nb,synth,separate,keeneland,600,1,569,30,6000,na-POSIX,15,4,128,nb,n,n,28658.345,17174469.001,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io30.is15.data2048.b,synth,separate,keeneland,600,1,569,30,6000,na-POSIX,15,4,2048,b,n,n,75245.918,45147099.24,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io30.is15.data2048.nb,synth,separate,keeneland,600,1,569,30,6000,na-POSIX,15,4,2048,nb,n,n,85580.501,51322797.174,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-POSIX.b4.io30.is15.data256.b,synth,separate,keeneland,600,1,569,30,6000,na-POSIX,15,4,256,b,n,n,29561.431,17735799.492,
